t,Fx_hat,Fy_hat,Fz_hat,tau_yaw_hat,tau_yaw_ema,force_mag,force_mag_ema,wz_obs,vx_cmd,vy_cmd,wz_cmd,compliance_mode
26.42,7.3753767013549805,-2.7552947998046875,-1.1347519159317017,-0.28923526406288147,-0.2793237566947937,7.954589366912842,8.00576400756836,-0.0,-0.0,-0.0,-0.0,off
26.44,7.363179683685303,-2.7382962703704834,-1.13514244556427,-0.31046488881111145,-0.28243786096572876,7.93745756149292,7.998930931091309,-0.0,-0.0,-0.0,-0.0,off
26.46,7.338295936584473,-2.7300822734832764,-1.12562096118927,-0.30791619420051575,-0.2849856913089752,7.910180568695068,7.990054130554199,-0.0,-0.0,-0.0,-0.0,off
26.48,7.267090320587158,-2.72924542427063,-1.116803765296936,-0.28826287388801575,-0.2853133976459503,7.842616081237793,7.975310325622559,-0.0,-0.0,-0.0,-0.0,off
26.5,7.304737091064453,-2.730595827102661,-1.1303352117538452,-0.29021742939949036,-0.28580379486083984,7.879910945892334,7.965769290924072,-0.0,-0.0,-0.0,-0.0,off
26.52,7.348777770996094,-2.7305068969726562,-1.1416155099868774,-0.3034503757953644,-0.28756844997406006,7.922341346740723,7.961422920227051,-0.0,-0.0,-0.0,-0.0,off
26.54,7.342785358428955,-2.723641872406006,-1.1490291357040405,-0.3177747428417206,-0.2905890643596649,7.91549015045166,7.956824779510498,-0.0,-0.0,-0.0,-0.0,off
26.560000000000002,7.32146692276001,-2.7446041107177734,-1.1426595449447632,-0.30251994729042053,-0.2917821407318115,7.902050495147705,7.951345920562744,-0.0,-0.0,-0.0,-0.0,off
26.580000000000002,7.259545803070068,-2.7411303520202637,-1.1224833726882935,-0.2767714560031891,-0.2902810573577881,7.840584754943848,7.940265655517578,-0.0,-0.0,-0.0,-0.0,off
26.6,7.259466171264648,-2.724278688430786,-1.1310979127883911,-0.2874116599559784,-0.28999412059783936,7.835874080657959,7.929825305938721,-0.0,-0.0,-0.0,-0.0,off
26.62,7.3070526123046875,-2.7176871299743652,-1.1509298086166382,-0.3133675158023834,-0.2923314571380615,7.880576133728027,7.924895763397217,-0.0,-0.0,-0.0,-0.0,off
26.64,7.403756618499756,-2.7530832290649414,-1.1571584939956665,-0.3118167221546173,-0.29427996277809143,7.983363628387451,7.930739879608154,-0.0,-0.0,-0.0,-0.0,off
26.66,7.3376545906066895,-2.7610528469085693,-1.1398879289627075,-0.28437677025794983,-0.2932896316051483,7.922369003295898,7.929900646209717,-0.0,-0.0,-0.0,-0.0,off
26.68,7.3214521408081055,-2.74064302444458,-1.1326595544815063,-0.2878235876560211,-0.2927430272102356,7.899221420288086,7.926833152770996,-0.0,-0.0,-0.0,-0.0,off
26.7,7.356484889984131,-2.7446680068969727,-1.1506117582321167,-0.3115786612033844,-0.2946265935897827,7.935677528381348,7.927716255187988,-0.0,-0.0,-0.0,-0.0,off
26.72,7.386195659637451,-2.7599263191223145,-1.1521610021591187,-0.31695714592933655,-0.29685965180397034,7.968723297119141,7.931816577911377,-0.0,-0.0,-0.0,-0.0,off
26.740000000000002,7.376500606536865,-2.7705776691436768,-1.156577706336975,-0.2965252101421356,-0.29682618379592896,7.964077472686768,7.9350409507751465,-0.0,-0.0,-0.0,-0.0,off
26.76,7.357955455780029,-2.770447015762329,-1.1415897607803345,-0.28253331780433655,-0.2953968644142151,7.944690704345703,7.936004161834717,-0.0,0.0,-0.0,-0.0,off
26.78,7.389758586883545,-2.7844126224517822,-1.1467944383621216,-0.2833980619907379,-0.2941969633102417,7.979763507843018,7.940378665924072,0.0,-0.0,-0.0,0.0,off
26.8,7.430887699127197,-2.7745585441589355,-1.1601182222366333,-0.3029233515262604,-0.2950696051120758,8.016366958618164,7.947976589202881,0.0,-0.0,-0.0,0.0,off
26.82,7.400489807128906,-2.7536983489990234,-1.1570192575454712,-0.30902472138404846,-0.29646509885787964,7.980525970458984,7.951229095458984,-0.0,-0.0,-0.0,-0.0,off
26.84,7.3385844230651855,-2.726795196533203,-1.131466031074524,-0.2864425480365753,-0.29546284675598145,7.9101481437683105,7.947118282318115,-0.0,-0.0,-0.0,-0.0,off
26.86,7.360489368438721,-2.7493958473205566,-1.1566072702407837,-0.2858422100543976,-0.29450076818466187,7.941896915435791,7.946595668792725,-0.0,-0.0,-0.0,-0.0,off
26.88,7.367044448852539,-2.7542595863342285,-1.1518725156784058,-0.3022446930408478,-0.29527515172958374,7.948968410491943,7.946832656860352,-0.0,-0.0,-0.0,-0.0,off
26.900000000000002,7.405076503753662,-2.740713119506836,-1.1731115579605103,-0.32654622197151184,-0.29840224981307983,7.982659816741943,7.950408458709717,-0.0,-0.0,-0.0,-0.0,off
26.92,7.450439929962158,-2.749652624130249,-1.1901575326919556,-0.3220055401325226,-0.3007625639438629,8.030324935913086,7.9583892822265625,-0.0,-0.0,-0.0,-0.0,off
