t,Fx_hat,Fy_hat,Fz_hat,tau_yaw_hat,tau_yaw_ema,force_mag,force_mag_ema,wz_obs,vx_cmd,vy_cmd,wz_cmd,compliance_mode
4.08,15.632412910461426,-6.339130401611328,-4.869997978210449,-3.5437185764312744,-3.3899829387664795,17.557727813720703,18.321819305419922,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.1,15.539374351501465,-6.449359893798828,-4.797401428222656,-3.552314043045044,-3.4062161445617676,17.49518394470215,18.237295150756836,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.12,15.514918327331543,-6.552134037017822,-4.722891807556152,-3.554488182067871,-3.4210431575775146,17.49139404296875,18.160633087158203,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.14,15.478632926940918,-6.6391448974609375,-4.646378517150879,-3.5608367919921875,-3.4350223541259766,17.4715518951416,18.089500427246094,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.16,15.41974925994873,-6.682412624359131,-4.55467414855957,-3.567861318588257,-3.448306083679199,17.41172981262207,18.019454956054688,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.18,15.410219192504883,-6.663793087005615,-4.490866661071777,-3.5689611434936523,-3.460371494293213,17.379552841186523,17.95348358154297,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.2,15.370129585266113,-6.683187484741211,-4.412166595458984,-3.562067747116089,-3.470541000366211,17.331275939941406,17.88933753967285,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.22,15.338360786437988,-6.657547950744629,-4.329136848449707,-3.5621111392974854,-3.4796979427337646,17.2722225189209,17.825868606567383,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.24,15.379864692687988,-6.575746059417725,-4.255375862121582,-3.5594913959503174,-3.4876773357391357,17.259458541870117,17.767759323120117,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.26,15.364266395568848,-6.5060553550720215,-4.191069602966309,-3.5527522563934326,-3.494184732437134,17.203327178955078,17.710050582885742,0.0,-0.4000000059604645,-0.0,0.0,off
